14936
14872
14881
14763
14536
14602
14714
14664
14650
14620
14725
14785
14777
14823
14650
14793
14702
14952
14902
14854
14727
14718
14815
14858
14698
14744
14679
14871
14815
14790
14821
14791
14690
14617
14674
14634
14877
14682
14722
14665
14635
14651
14562
14616
14522
14450
14473
14620
14766
14621
14656
14663
14741
14741
14675
14635
14664
14808
14839
14867
14773
14673
14471
14717
14657
14839
14633
14545
14927
14933
14743
14794
14924
14794
14717
14801
14819
14928
14950
14912
14925
14996
14917
14982
14920
14917
14881
15035
14823
14854
14957
14871
14702
14807
15041
14798
14740
14740
14785
14935
14921
14880
14891
14841
14741
14954
14965
14766
14723
14713
14785
14806
14660
14708
14866
14892
14911
14887
14934
14832
14943
14958
14799
14805
14800
14783
14912
14836
14768
14848
14816
14787
14771
14787
14824
14642
14690
14857
14934
14871
14981
14936
14848
14985
15014
15038
15250
15282
15334
15245
15216
15392
15443
15383
15507
15544
15504
15554
15452
15645
15654
15781
15806
15823
15910
16000
16282
16423
16424
16436
16475
16630
16550
16594
16787
16809
16893
17055
16960
16969
16971
17048
16883
16816
16749
16664
16654
16810
16650
16571
16617
16487
16305
16272
16447
16486
16519
16367
16484
16505
16379
16398
16265
16201
16069
16171
16207
16149
16253
16251
16311
16234
16085
16087
16032
16124
16307
16196
16115
15968
15808
15705
15898
15934
15943
15981
15771
15739
15664
15533
15381
15442
15405
15352
15212
15277
15370
15226
15301
15323
15373
15347
15389
15386
15178
14976
15001
14981
14961
14960
14859
14948
15005
14874
14708
14583
14677
14577
14736
14832
14608
14657
14937
14804
14711
14747
14732
14777
14878
14753
14550
14496
14602
14677
14718
14535
14479
14494
14514
14580
14382
14476
14484
14599
14564
14443
14344
14272
14372
14412
14342
14395
14448
14407
14371
14514
14436
14527
14449
14359
14391
14395
14555
14627
14536
14474
14501
14510
14487
14558
14548
14446
14412
14311
14379
14383
14355
14471
14662
14641
14500
14531
14437
14383
14425
14376
14324
14500
14561
14511
14550
14499
14436
14373
14353
14210
14165
14366
14376
14458
14581
14495
14433
14655
14711
14617
14657
14513
14599
14571
14428
14459
14293
14421
14499
14502
14725
14712
14648
14843
14692
14760
14768
14704
14475
14581
14637
14581
14662
14532
14449
14460
14494
14601
14674
14842
14900
14700
14702
14561
14571
14654
14674
14411
14553
14641
14675
14550
14732
14844
14605
14570
14566
14647
14609
14616
14386
14508
14566
14466
14529
14475
14363
14501
14322
14401
14503
14407
14556
14551
14257
14253
14336
14248
14527
14499
14468
14420
14446
14352
14620
14563
14441
14356
14363
14383
14530
14686
14585
14517
14504
14581
14529
14270
14584
14833
14873
14570
14770
14745
14810
14857
14822
14891
15016
14891
14920
14795
14827
14843
14727
14712
14623
