0, -84.35773565588624
0.009999999999999787, -104.36855110240049
0.020000000000000018, -114.33816185702108
0.02999999999999936, -115.46292951712462
0.040000000000000036, -114.15163346334737
0.04999999999999982, -113.67514161788358
0.05999999999999961, -110.30785893977622
0.0699999999999994, -97.52951050198703
0.08000000000000007, -89.81478518516678
0.08999999999999986, -88.1308538830474
0.10000000000000009, -87.05982656876654
0.11000000000000032, -85.98499168090166
0.1200000000000001, -78.29212391530768
0.1299999999999999, -69.04222809730459
0.13999999999999968, -69.35842751673931
0.1499999999999999, -78.1519804695688
0.1599999999999997, -85.24909949635094
0.17000000000000037, -90.02992831688721
0.18000000000000016, -90.70055891816287
0.18999999999999995, -82.56285727016325
0.19999999999999973, -73.69131410877435
0.20999999999999952, -70.79154540968375
0.21999999999999975, -72.72356719446952
0.22999999999999954, -76.02688680790357
0.23999999999999977, -71.52701932462924
0.25000000000000044, -63.94780348127915
0.2600000000000007, -63.638147359935374
0.27000000000000046, -70.26630224443011
0.2799999999999998, -69.67092726916576
0.2899999999999996, -63.65439932935669
0.2999999999999998, -65.62248406075082
0.30999999999999917, -74.88562840089617
0.31999999999999984, -78.72428495409167
0.33000000000000007, -69.90783527879876
0.3400000000000003, -60.15073245666167
0.3500000000000001, -57.37816767898926
0.3599999999999999, -59.27575595224357
0.37000000000000055, -61.71362528849613
0.38000000000000034, -61.358165638779155
0.38999999999999924, -61.32325773536695
0.3999999999999999, -62.28363977945651
0.4100000000000006, -63.79802585584321
0.4200000000000004, -63.9866047073624
0.43000000000000016, -64.58955883959652
0.43999999999999995, -64.59264907033184
0.4500000000000006, -60.088231845727705
0.4600000000000004, -55.49989448798556
0.4700000000000002, -53.89505474530324
0.48, -53.16153983777508
0.49000000000000066, -51.9044327522231
0.5000000000000004, -52.14722871924323
0.5100000000000002, -49.815650289644054
0.5200000000000009, -49.23978364163554
0.5299999999999989, -51.25765527509884
0.5400000000000005, -50.13737906432925
0.5500000000000003, -50.00118425443452
0.5600000000000009, -49.932938520498965
0.5699999999999998, -52.19897229507933
0.5799999999999996, -51.63142336584997
0.5900000000000003, -45.058747554371394
0.600000000000001, -45.912294298807865
0.609999999999999, -48.42004053393066
0.6200000000000014, -44.932153270044864
0.6300000000000003, -42.35585514883519
0.6400000000000001, -42.20526947022404
0.6500000000000008, -45.527919002405724
0.6599999999999997, -48.49390637417696
0.6700000000000004, -47.012953697362946
0.680000000000001, -47.87821442942686
0.69, -52.544746522476544
0.6999999999999997, -56.49263677515478
0.7100000000000004, -60.3540860447074
0.7199999999999993, -67.17379759805476
0.73, -75.52819667577774
0.7400000000000007, -85.34338497710905
0.7500000000000004, -101.59917084897779
0.7600000000000002, -109.6487161601899
0.77, -106.35194279826715
0.7800000000000007, -106.93837973072209
0.7900000000000005, -116.78482668353331
0.7999999999999994, -120.59685774837135
0.8100000000000009, -107.65181324500236
0.8200000000000007, -101.2030975739051
0.8300000000000005, -105.92134492050263
0.8399999999999994, -114.27895685745182
0.8500000000000001, -116.66210460172033
0.8600000000000017, -110.4173068711666
0.8700000000000006, -107.70922308847025
0.8799999999999994, -109.2368235956576
0.890000000000001, -114.30131080731746
0.9000000000000008, -112.23921353227274
0.9100000000000006, -99.53204811968271
0.9200000000000004, -86.89923805585613
0.9300000000000002, -90.23356948722676
0.9400000000000008, -107.17602474927821
0.9500000000000006, -112.63836590674259
0.9600000000000004, -103.16061194712029
0.9700000000000011, -88.40256409557765
0.9800000000000009, -85.29511564968243
0.9900000000000007, -88.45307145470542
1.0000000000000004, -85.25104987968393
1.0100000000000002, -75.17918872861856
1.020000000000001, -73.25054389323782
1.0300000000000007, -88.94338760452501
1.0400000000000005, -92.35882728724414
1.0500000000000012, -80.57623327609076
1.060000000000001, -79.37501474128203
1.0700000000000007, -82.51889521396879
1.0800000000000005, -78.044122144732
1.0900000000000003, -75.34758482963593
1.1000000000000019, -77.15227022994668
